,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Age
1260,0.44,0.34,0.12,0.43799999999999994,0.2115,0.083,0.12,9,7.5
1261,0.45,0.33,0.105,0.44799999999999995,0.20800000000000002,0.08900000000000001,0.12,9,7.5
1262,0.455,0.345,0.105,0.4005,0.16399999999999998,0.0755,0.126,8,6.5
1263,0.455,0.365,0.115,0.4305,0.184,0.10800000000000001,0.1245,8,6.5
1264,0.455,0.33,0.1,0.37200000000000005,0.358,0.0775,0.11,8,6.5
1265,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7,5.5
1266,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9,7.5
1267,0.46,0.365,0.125,0.4785,0.20600000000000002,0.1045,0.141,8,6.5
1268,0.465,0.34,0.11,0.34600000000000003,0.1425,0.073,0.113,11,9.5
1269,0.47,0.365,0.1,0.41100000000000003,0.175,0.0855,0.135,8,6.5
1270,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8,6.5
1271,0.47,0.355,0.12,0.39299999999999996,0.16699999999999998,0.0885,0.115,8,6.5
1272,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8,6.5
1273,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,8,6.5
1274,0.475,0.36,0.11,0.49200000000000005,0.21100000000000002,0.11,0.15,8,6.5
1275,0.48,0.37,0.125,0.5435,0.244,0.10099999999999999,0.165,9,7.5
1276,0.48,0.355,0.115,0.4725,0.2065,0.11199999999999999,0.132,8,6.5
1277,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8,6.5
1278,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,8,6.5
1279,0.495,0.38,0.13,0.5125,0.2185,0.11599999999999999,0.16,7,5.5
1280,0.495,0.395,0.12,0.5529999999999999,0.22399999999999998,0.1375,0.16699999999999998,8,6.5
1281,0.5,0.38,0.135,0.594,0.2945,0.10400000000000001,0.1565,9,7.5
1282,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9,7.5
1283,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9,7.5
1284,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9,7.5
1285,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7,5.5
1286,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9,7.5
1287,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8,6.5
1288,0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,7,5.5
1289,0.505,0.395,0.105,0.551,0.248,0.10300000000000001,0.171,8,6.5
1290,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7,5.5
1291,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,13,11.5
1292,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9,7.5
1293,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10,8.5
1294,0.52,0.395,0.125,0.6629999999999999,0.3005,0.131,0.1905,9,7.5
1295,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,9,7.5
1296,0.525,0.42,0.155,0.8420000000000001,0.428,0.1415,0.2045,9,7.5
1297,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,9,7.5
1298,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10,8.5
1299,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.18899999999999997,9,7.5
1300,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9,7.5
1301,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9,7.5
1302,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8,6.5
1303,0.535,0.41,0.13,0.7145,0.335,0.14400000000000002,0.2075,9,7.5
1304,0.535,0.435,0.15,0.7170000000000001,0.3475,0.1445,0.19399999999999998,9,7.5
1305,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10,8.5
1306,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.22899999999999998,9,7.5
1307,0.545,0.435,0.135,0.7715,0.37200000000000005,0.14800000000000002,0.22699999999999998,8,6.5
1308,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9,7.5
1309,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10,8.5
1310,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8,6.5
1311,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11,9.5
1312,0.55,0.405,0.125,0.6509999999999999,0.2965,0.13699999999999998,0.2,9,7.5
1313,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9,7.5
1314,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10,8.5
1315,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9,7.5
1316,0.555,0.44,0.14,0.8705,0.40700000000000003,0.156,0.255,9,7.5
1317,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10,8.5
1318,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9,7.5
1319,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9,7.5
1320,0.56,0.425,0.135,0.8205,0.3715,0.185,0.23600000000000002,9,7.5
1321,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9,7.5
1322,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10,8.5
1323,0.56,0.455,0.145,0.9740000000000001,0.547,0.1615,0.235,9,7.5
1324,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11,9.5
1325,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8,6.5
1326,0.565,0.445,0.15,0.7959999999999999,0.3635,0.184,0.21899999999999997,8,6.5
1327,0.565,0.39,0.125,0.7440000000000001,0.35200000000000004,0.13,0.1685,11,9.5
1328,0.57,0.45,0.145,0.7509999999999999,0.2825,0.2195,0.2215,10,8.5
1329,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8,6.5
1330,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9,7.5
1331,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,10,8.5
1332,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.20199999999999999,10,8.5
1333,0.57,0.435,0.125,0.8965,0.38299999999999995,0.1835,0.275,9,7.5
1334,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10,8.5
1335,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9,7.5
1336,0.575,0.46,0.155,0.892,0.4415,0.17600000000000002,0.22,10,8.5
1337,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10,8.5
1338,0.58,0.455,0.135,0.7955,0.405,0.16699999999999998,0.204,10,8.5
1339,0.58,0.445,0.15,0.858,0.4,0.156,0.253,8,6.5
1340,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9,7.5
1341,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10,8.5
1342,0.585,0.475,0.16,1.0505,0.48,0.23399999999999999,0.285,10,8.5
1343,0.585,0.46,0.165,1.1135,0.5825,0.2345,0.27399999999999997,10,8.5
1344,0.585,0.47,0.165,1.409,0.8,0.22899999999999998,0.295,10,8.5
1345,0.585,0.475,0.15,1.065,0.5315,0.19899999999999998,0.2885,10,8.5
1346,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8,6.5
1347,0.59,0.445,0.135,0.7715,0.32799999999999996,0.1745,0.23,9,7.5
1348,0.59,0.47,0.18,1.187,0.5985,0.22699999999999998,0.31,9,7.5
1349,0.59,0.455,0.155,0.8855,0.38799999999999996,0.188,0.275,10,8.5
1350,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10,8.5
1351,0.595,0.465,0.155,1.026,0.4645,0.11199999999999999,0.305,12,10.5
1352,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10,8.5
1353,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,11,9.5
1354,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10,8.5
1355,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11,9.5
1356,0.6,0.455,0.145,0.8895,0.419,0.1715,0.26899999999999996,10,8.5
1357,0.6,0.46,0.155,0.9595,0.4455,0.18899999999999997,0.295,11,9.5
1358,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,11,9.5
1359,0.605,0.49,0.14,0.9755,0.419,0.20600000000000002,0.315,10,8.5
1360,0.605,0.435,0.13,0.9025,0.43200000000000005,0.174,0.26,11,9.5
1361,0.605,0.475,0.175,1.0759999999999998,0.46299999999999997,0.2195,0.335,9,7.5
1362,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12,10.5
1363,0.61,0.45,0.15,0.871,0.40700000000000003,0.1835,0.25,10,8.5
1364,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12,10.5
1365,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10,8.5
1366,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.28600000000000003,9,7.5
1367,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,10,8.5
1368,0.61,0.46,0.16,1.0,0.494,0.19699999999999998,0.275,10,8.5
1369,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,10,8.5
1370,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10,8.5
1371,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10,8.5
1372,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12,10.5
1373,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,10,8.5
1374,0.615,0.48,0.175,1.1179999999999999,0.446,0.3195,0.3,9,7.5
1375,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10,8.5
1376,0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,10,8.5
1377,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12,10.5
1378,0.62,0.5,0.15,1.2930000000000001,0.596,0.3135,0.354,10,8.5
1379,0.62,0.475,0.16,1.1295,0.46299999999999997,0.2685,0.33,10,8.5
1380,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9,7.5
1381,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,11,9.5
1382,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,9,7.5
1383,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12,10.5
1384,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9,7.5
1385,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11,9.5
1386,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12,10.5
1387,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10,8.5
1388,0.63,0.495,0.16,1.093,0.49700000000000005,0.221,0.315,12,10.5
1389,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10,8.5
1390,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9,7.5
1391,0.635,0.495,0.175,1.2109999999999999,0.7070000000000001,0.2725,0.32299999999999995,9,7.5
1392,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10,8.5
1393,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10,8.5
1394,0.64,0.565,0.23,1.521,0.644,0.37200000000000005,0.406,15,13.5
1395,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10,8.5
1396,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11,9.5
1397,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10,8.5
1398,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,11,9.5
1399,0.65,0.505,0.165,1.16,0.4785,0.27399999999999997,0.349,11,9.5
1400,0.65,0.59,0.22,1.662,0.77,0.37799999999999995,0.435,11,9.5
1401,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11,9.5
1402,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,9,7.5
1403,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10,8.5
1404,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10,8.5
1405,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13,11.5
1406,0.655,0.52,0.19,1.4545,0.6,0.3865,0.38299999999999995,10,8.5
1407,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10,8.5
1408,0.66,0.495,0.21,1.548,0.7240000000000001,0.3525,0.3925,10,8.5
1409,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10,8.5
1410,0.665,0.53,0.18,1.4909999999999999,0.6345,0.342,0.435,10,8.5
1411,0.67,0.53,0.225,1.5615,0.63,0.48700000000000004,0.3725,11,9.5
1412,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10,8.5
1413,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,13,11.5
1414,0.685,0.545,0.205,1.7925,0.8145,0.41600000000000004,0.461,9,7.5
1415,0.695,0.565,0.19,1.7635,0.7465,0.39899999999999997,0.4975,11,9.5
1416,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,10.5
1417,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10,8.5
1418,0.705,0.555,0.215,2.141,1.0465,0.38299999999999995,0.528,11,9.5
1419,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12,10.5
1420,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11,9.5
1421,0.72,0.575,0.17,1.9335,0.9129999999999999,0.389,0.51,13,11.5
1422,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12,10.5
1423,0.725,0.6,0.2,1.7369999999999999,0.6970000000000001,0.3585,0.595,11,9.5
1424,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11,9.5
1425,0.735,0.565,0.205,2.1275,0.9490000000000001,0.46,0.565,12,10.5
1426,0.745,0.57,0.215,2.25,1.1565,0.446,0.5579999999999999,9,7.5
1427,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14,12.5
1428,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14,12.5
1429,0.14,0.105,0.035,0.013999999999999999,0.0055,0.0025,0.004,3,1.5
1430,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004,4,2.5
1431,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7,5.5
1432,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5,3.5
1433,0.37,0.27,0.095,0.23199999999999998,0.1325,0.040999999999999995,0.0615,6,4.5
1434,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7,5.5
1435,0.385,0.3,0.09,0.247,0.1225,0.044000000000000004,0.0675,5,3.5
1436,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765,5,3.5
1437,0.4,0.29,0.11,0.32899999999999996,0.188,0.0455,0.0825,6,4.5
1438,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7,5.5
1439,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8,6.5
1440,0.405,0.29,0.09,0.2825,0.11199999999999999,0.075,0.0815,7,5.5
1441,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6,4.5
1442,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5,3.5
1443,0.415,0.315,0.115,0.3895,0.2015,0.065,0.10300000000000001,9,7.5
1444,0.425,0.34,0.105,0.389,0.2015,0.0905,0.08800000000000001,6,4.5
1445,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6,4.5
1446,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015,5,3.5
1447,0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8,6.5
1448,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135,9,7.5
1449,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6,4.5
1450,0.455,0.335,0.135,0.501,0.27399999999999997,0.0995,0.1065,7,5.5
1451,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8,6.5
1452,0.47,0.345,0.14,0.4615,0.22899999999999998,0.1105,0.11599999999999999,9,7.5
1453,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6,4.5
1454,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6,4.5
1455,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,8,6.5
1456,0.475,0.365,0.115,0.45899999999999996,0.2175,0.09300000000000001,0.1165,7,5.5
1457,0.475,0.365,0.115,0.5660000000000001,0.281,0.11699999999999999,0.1335,7,5.5
1458,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7,5.5
1459,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6,4.5
1460,0.485,0.39,0.085,0.6435,0.2945,0.10300000000000001,0.198,8,6.5
1461,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6,4.5
1462,0.495,0.38,0.12,0.573,0.2655,0.1285,0.14400000000000002,7,5.5
1463,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9,7.5
1464,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9,7.5
1465,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8,6.5
1466,0.515,0.425,0.145,0.9365,0.49700000000000005,0.18100000000000002,0.2185,8,6.5
1467,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7,5.5
1468,0.52,0.4,0.125,0.5589999999999999,0.254,0.139,0.149,8,6.5
1469,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8,6.5
1470,0.53,0.43,0.13,0.7045,0.34600000000000003,0.1415,0.18899999999999997,9,7.5
1471,0.53,0.4,0.125,0.7575,0.39799999999999996,0.151,0.175,8,6.5
1472,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9,7.5
1473,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8,6.5
1474,0.55,0.425,0.16,0.7929999999999999,0.34299999999999997,0.2035,0.215,9,7.5
1475,0.56,0.43,0.15,0.8745,0.45299999999999996,0.161,0.22,8,6.5
1476,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9,7.5
1477,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8,6.5
1478,0.575,0.465,0.15,1.08,0.595,0.2065,0.23800000000000002,9,7.5
1479,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8,6.5
1480,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9,7.5
1481,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9,7.5
1482,0.585,0.455,0.15,0.9059999999999999,0.4095,0.23,0.2335,8,6.5
1483,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8,6.5
1484,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9,7.5
1485,0.59,0.46,0.145,0.9905,0.45299999999999996,0.2205,0.275,8,6.5
1486,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,9,7.5
1487,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8,6.5
1488,0.6,0.465,0.2,1.2590000000000001,0.6405,0.1985,0.35700000000000004,9,7.5
1489,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11,9.5
1490,0.605,0.485,0.16,1.2009999999999998,0.41700000000000004,0.2875,0.38,9,7.5
1491,0.605,0.515,0.17,1.2890000000000001,0.6,0.2945,0.3315,9,7.5
1492,0.61,0.485,0.17,1.1005,0.5125,0.22899999999999998,0.305,11,9.5
1493,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8,6.5
1494,0.62,0.485,0.155,1.0490000000000002,0.462,0.231,0.25,10,8.5
1495,0.62,0.435,0.155,1.012,0.47700000000000004,0.23600000000000002,0.275,8,6.5
1496,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9,7.5
1497,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10,8.5
1498,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11,9.5
1499,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9,7.5
1500,0.63,0.5,0.175,1.1105,0.467,0.268,0.32899999999999996,10,8.5
1501,0.63,0.455,0.15,1.1315,0.48100000000000004,0.2745,0.305,9,7.5
1502,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11,9.5
1503,0.63,0.49,0.225,1.3359999999999999,0.6805,0.259,0.3245,10,8.5
1504,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10,8.5
1505,0.635,0.51,0.185,1.308,0.544,0.318,0.377,8,6.5
1506,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9,7.5
1507,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,10,8.5
1508,0.645,0.51,0.155,1.5390000000000001,0.6405,0.3585,0.43,11,9.5
1509,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11,9.5
1510,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10,8.5
1511,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10,8.5
1512,0.65,0.5,0.16,1.3825,0.7020000000000001,0.304,0.3195,9,7.5
1513,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8,6.5
1514,0.655,0.54,0.215,1.5555,0.695,0.29600000000000004,0.444,11,9.5
1515,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11,9.5
1516,0.66,0.505,0.165,1.374,0.589,0.35100000000000003,0.345,10,8.5
1517,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10,8.5
1518,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11,9.5
1519,0.67,0.51,0.175,1.5265,0.6509999999999999,0.4475,0.345,10,8.5
1520,0.67,0.5,0.19,1.5190000000000001,0.616,0.38799999999999996,0.415,10,8.5
1521,0.68,0.5,0.185,1.7409999999999999,0.7665,0.3255,0.4685,12,10.5
1522,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11,9.5
1523,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12,10.5
1524,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32,11,9.5
1525,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,11,9.5
1526,0.705,0.56,0.165,1.675,0.797,0.4095,0.38799999999999996,10,8.5
1527,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,12,10.5
1528,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13,11.5
1529,0.74,0.57,0.18,1.8725,0.9115,0.42700000000000005,0.446,10,8.5
1530,0.75,0.55,0.18,1.893,0.9420000000000001,0.397,0.445,11,9.5
1531,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,5,3.5
1532,0.285,0.21,0.055,0.10099999999999999,0.0415,0.017,0.0335,5,3.5
1533,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6,4.5
1534,0.3,0.23,0.085,0.11699999999999999,0.05,0.0175,0.0415,6,4.5
1535,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6,4.5
1536,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5,3.5
1537,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5,3.5
1538,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054000000000000006,6,4.5
1539,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.057999999999999996,7,5.5
1540,0.36,0.27,0.095,0.2,0.073,0.055999999999999994,0.061,8,6.5
1541,0.36,0.275,0.075,0.2205,0.0985,0.044000000000000004,0.066,7,5.5
1542,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7,5.5
1543,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7,5.5
1544,0.37,0.27,0.095,0.2175,0.09699999999999999,0.046,0.065,6,4.5
1545,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7,5.5
1546,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7,5.5
1547,0.38,0.29,0.1,0.237,0.10800000000000001,0.0395,0.08199999999999999,6,4.5
1548,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8,6.5
1549,0.385,0.28,0.095,0.257,0.11900000000000001,0.059000000000000004,0.07,7,5.5
1550,0.385,0.3,0.09,0.308,0.1525,0.055999999999999994,0.0835,8,6.5
1551,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7,5.5
1552,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7,5.5
1553,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7,5.5
1554,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8,6.5
1555,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8,6.5
1556,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7,5.5
1557,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8,6.5
1558,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7,5.5
1559,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7,5.5
1560,0.435,0.325,0.11,0.36700000000000005,0.1595,0.08,0.105,6,4.5
1561,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8,6.5
1562,0.45,0.335,0.11,0.4195,0.18100000000000002,0.085,0.1345,7,5.5
1563,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10,8.5
1564,0.46,0.35,0.11,0.4,0.17600000000000002,0.083,0.1205,7,5.5
1565,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7,5.5
1566,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9,7.5
1567,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.12,8,6.5
1568,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8,6.5
1569,0.475,0.36,0.145,0.6325,0.2825,0.13699999999999998,0.19,8,6.5
1570,0.475,0.36,0.1,0.4285,0.1965,0.099,0.11199999999999999,7,5.5
1571,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8,6.5
1572,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9,7.5
1573,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8,6.5
1574,0.48,0.355,0.16,0.46399999999999997,0.221,0.106,0.239,8,6.5
1575,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7,5.5
1576,0.49,0.375,0.115,0.4615,0.204,0.0945,0.14300000000000002,8,6.5
1577,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,8,6.5
1578,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8,6.5
1579,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8,6.5
1580,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,8,6.5
1581,0.5,0.39,0.12,0.5955,0.2455,0.147,0.17300000000000001,8,6.5
1582,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,9,7.5
1583,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162,7,5.5
1584,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6,4.5
1585,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9,7.5
1586,0.515,0.35,0.105,0.4745,0.213,0.12300000000000001,0.1275,10,8.5
1587,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8,6.5
1588,0.515,0.39,0.125,0.5705,0.23800000000000002,0.1265,0.185,8,6.5
1589,0.52,0.41,0.145,0.6459999999999999,0.2965,0.1595,0.165,9,7.5
1590,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7,5.5
1591,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8,6.5
1592,0.525,0.39,0.12,0.664,0.3115,0.147,0.17800000000000002,9,7.5
1593,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8,6.5
1594,0.525,0.4,0.14,0.654,0.305,0.16,0.16899999999999998,7,5.5
1595,0.525,0.4,0.155,0.7070000000000001,0.282,0.1605,0.225,9,7.5
